תאריך,הגרלה,תלתן,יהלום,לב,עלה
19/01/2004,10531,A,A,8,7,
19/01/2004,10532,10,9,10,K,
19/01/2004,10533,10,7,J,10,
19/01/2004,10534,J,8,A,A,
19/01/2004,10535,7,10,9,Q,
20/01/2004,10536,10,7,7,8,
20/01/2004,10537,K,10,K,7,
20/01/2004,10538,9,9,7,8,
20/01/2004,10539,10,7,10,J,
20/01/2004,10540,K,10,Q,K,
21/01/2004,10541,10,Q,Q,Q,
21/01/2004,10542,K,J,8,A,
21/01/2004,10543,J,8,9,9,
21/01/2004,10544,J,9,7,10,
21/01/2004,10545,K,A,A,10,
22/01/2004,10546,7,9,K,8,
22/01/2004,10547,K,K,7,10,
22/01/2004,10548,9,A,10,9,
22/01/2004,10549,8,A,8,Q,
22/01/2004,10550,9,A,J,K,
23/01/2004,10551,K,9,K,J,
23/01/2004,10552,K,9,7,A,
24/01/2004,10553,J,9,J,J,
24/01/2004,10554,8,10,9,7,
25/01/2004,10555,J,9,9,10,
25/01/2004,10556,7,Q,K,7,
25/01/2004,10557,J,J,A,K,
25/01/2004,10558,9,J,A,A,
25/01/2004,10559,Q,J,7,J,
26/01/2004,10560,9,A,J,Q,
26/01/2004,10561,7,7,10,K,
26/01/2004,10562,A,9,7,8,
26/01/2004,10563,8,7,J,9,
26/01/2004,10564,J,Q,10,7,
27/01/2004,10565,9,7,8,J,
27/01/2004,10566,9,J,7,7,
27/01/2004,10567,K,8,7,7,
27/01/2004,10568,7,K,8,A,
27/01/2004,10569,10,10,J,J,
28/01/2004,10570,7,Q,J,J,
28/01/2004,10571,J,8,7,10,
28/01/2004,10572,7,K,10,A,
28/01/2004,10573,K,9,Q,J,
28/01/2004,10574,9,7,7,7,
29/01/2004,10575,10,J,K,9,
29/01/2004,10576,J,7,Q,10,
29/01/2004,10577,K,7,Q,K,
29/01/2004,10578,J,A,7,10,
29/01/2004,10579,8,A,A,8,
30/01/2004,10580,10,K,Q,10,
30/01/2004,10581,J,10,A,J,
31/01/2004,10582,10,J,8,7,
31/01/2004,10583,10,A,8,Q,
01/02/2004,10584,K,7,J,J,
01/02/2004,10585,9,K,8,J,
01/02/2004,10586,K,7,9,A,
01/02/2004,10587,10,J,Q,J,
01/02/2004,10588,9,K,J,7,
02/02/2004,10589,9,9,Q,7,
02/02/2004,10590,A,8,7,8,
02/02/2004,10591,9,Q,8,8,
02/02/2004,10592,K,J,7,9,
02/02/2004,10593,9,7,8,J,
03/02/2004,10594,10,Q,8,A,
03/02/2004,10595,Q,10,7,Q,
03/02/2004,10596,J,K,J,J,
03/02/2004,10597,10,A,10,A,
03/02/2004,10598,K,J,10,A,
04/02/2004,10599,Q,8,10,Q,
04/02/2004,10600,9,Q,Q,10,
04/02/2004,10601,Q,8,10,9,
04/02/2004,10602,9,A,9,J,
04/02/2004,10603,9,A,10,A,
05/02/2004,10604,9,7,A,10,
05/02/2004,10605,K,7,K,K,
05/02/2004,10606,8,K,A,Q,
05/02/2004,10607,8,7,9,J,
05/02/2004,10608,9,A,J,8,
06/02/2004,10609,9,K,A,K,
06/02/2004,10610,7,8,8,7,
06/02/2004,10611,K,8,J,9,
07/02/2004,10612,9,10,Q,J,
07/02/2004,10613,7,9,8,10,
08/02/2004,10614,7,9,Q,8,
08/02/2004,10615,J,8,7,Q,
08/02/2004,10616,10,K,Q,A,
08/02/2004,10617,9,J,10,K,
08/02/2004,10618,J,K,8,10,
09/02/2004,10619,9,K,J,K,
09/02/2004,10620,A,9,7,J,
09/02/2004,10621,K,8,Q,10,
09/02/2004,10622,A,A,A,A,
09/02/2004,10623,8,9,A,Q,
10/02/2004,10624,8,J,Q,9,
10/02/2004,10625,8,7,K,A,
10/02/2004,10626,K,K,9,7,
10/02/2004,10627,J,8,K,9,
10/02/2004,10628,10,7,J,K,
11/02/2004,10629,10,J,J,9,
11/02/2004,10630,J,J,10,A,
11/02/2004,10631,Q,10,Q,9,
11/02/2004,10632,J,10,J,9,
11/02/2004,10633,J,8,K,10,
12/02/2004,10634,8,7,7,8,
12/02/2004,10635,J,A,7,10,
12/02/2004,10636,Q,Q,9,K,
12/02/2004,10637,10,Q,7,8,
12/02/2004,10638,J,9,8,10,
13/02/2004,10639,7,9,Q,A,
13/02/2004,10640,7,7,8,J,
13/02/2004,10641,8,10,J,10,
14/02/2004,10642,A,10,10,9,
14/02/2004,10643,A,10,8,8,
15/02/2004,10644,J,7,10,7,
15/02/2004,10645,Q,10,J,J,
15/02/2004,10646,7,9,7,8,
15/02/2004,10647,J,K,K,7,
15/02/2004,10648,8,10,9,7,
16/02/2004,10649,9,Q,J,A,
16/02/2004,10650,A,8,K,7,
16/02/2004,10651,8,K,A,10,
16/02/2004,10652,K,A,9,7,
16/02/2004,10653,9,J,J,K,
17/02/2004,10654,J,8,8,10,
17/02/2004,10655,A,Q,K,Q,
17/02/2004,10656,9,10,Q,7,
17/02/2004,10657,7,Q,10,A,
17/02/2004,10658,K,A,8,8,
18/02/2004,10659,A,9,8,K,
18/02/2004,10660,9,8,7,8,
18/02/2004,10661,10,8,9,K,
18/02/2004,10662,8,10,8,K,
18/02/2004,10663,K,Q,Q,8,
19/02/2004,10664,A,Q,9,8,
19/02/2004,10665,7,Q,K,9,
19/02/2004,10666,8,10,K,9,
19/02/2004,10667,8,10,A,8,
19/02/2004,10668,9,8,10,9,
20/02/2004,10669,8,7,7,8,
20/02/2004,10670,8,9,7,J,
20/02/2004,10671,A,8,Q,10,
21/02/2004,10672,9,8,A,A,
21/02/2004,10673,8,7,J,A,
22/02/2004,10674,J,9,9,J,
22/02/2004,10675,A,K,J,K,
22/02/2004,10676,A,10,7,A,
22/02/2004,10677,7,K,8,8,
22/02/2004,10678,A,A,7,Q,
23/02/2004,10679,K,K,7,8,
23/02/2004,10680,Q,7,7,7,
23/02/2004,10681,10,10,A,9,
23/02/2004,10682,9,J,9,K,
23/02/2004,10683,K,A,10,K,
24/02/2004,10684,7,8,A,K,
24/02/2004,10685,Q,Q,8,8,
24/02/2004,10686,Q,7,A,9,
24/02/2004,10687,9,9,A,A,
24/02/2004,10688,10,Q,9,8,
25/02/2004,10689,A,10,7,K,
25/02/2004,10690,A,K,8,A,
25/02/2004,10691,10,K,8,K,
25/02/2004,10692,9,A,7,J,
25/02/2004,10693,10,J,9,J,
26/02/2004,10694,9,Q,9,Q,
26/02/2004,10695,K,7,8,8,
26/02/2004,10696,J,Q,7,8,
26/02/2004,10697,7,7,7,J,
26/02/2004,10698,K,J,K,10,
27/02/2004,10699,7,10,Q,10,
27/02/2004,10700,10,7,7,K,
27/02/2004,10701,9,7,10,Q,
28/02/2004,10702,A,A,10,A,
28/02/2004,10703,K,J,10,K,
29/02/2004,10704,A,10,A,Q,
29/02/2004,10705,A,K,Q,J,
29/02/2004,10706,9,Q,J,7,
29/02/2004,10707,K,K,10,7,
29/02/2004,10708,7,7,10,J,
01/03/2004,10709,7,8,7,J,
01/03/2004,10710,Q,10,7,Q,
01/03/2004,10711,K,7,9,7,
01/03/2004,10712,8,9,7,J,
01/03/2004,10713,J,8,10,A,
02/03/2004,10714,8,8,A,7,
02/03/2004,10715,J,Q,Q,A,
02/03/2004,10716,7,K,8,K,
02/03/2004,10717,10,9,9,8,
02/03/2004,10718,9,A,10,7,
03/03/2004,10719,A,7,K,7,
03/03/2004,10720,10,9,K,10,
03/03/2004,10721,9,J,8,Q,
03/03/2004,10722,8,A,8,K,
03/03/2004,10723,10,7,8,9,
04/03/2004,10724,K,8,8,K,
04/03/2004,10725,7,9,7,A,
04/03/2004,10726,7,10,9,7,
04/03/2004,10727,J,10,K,A,
04/03/2004,10728,7,K,K,Q,
05/03/2004,10729,8,8,9,J,
05/03/2004,10730,Q,K,K,8,
05/03/2004,10731,J,8,9,8,
06/03/2004,10732,K,8,Q,8,
06/03/2004,10733,9,K,A,K,
07/03/2004,10734,A,J,J,A,
07/03/2004,10735,9,7,A,Q,
07/03/2004,10736,10,K,Q,8,
07/03/2004,10737,10,9,8,J,
07/03/2004,10738,J,K,A,A,
08/03/2004,10739,Q,7,7,A,
08/03/2004,10740,9,7,9,Q,
08/03/2004,10741,A,Q,A,K,
08/03/2004,10742,9,9,9,10,
08/03/2004,10743,7,Q,K,10,
09/03/2004,10744,A,8,A,9,
09/03/2004,10745,J,K,7,10,
09/03/2004,10746,8,9,10,J,
09/03/2004,10747,J,A,9,A,
09/03/2004,10748,10,A,9,9,
10/03/2004,10749,8,7,8,8,
10/03/2004,10750,Q,8,8,8,
10/03/2004,10751,J,8,K,10,
10/03/2004,10752,J,J,8,J,
10/03/2004,10753,9,7,K,J,
11/03/2004,10754,9,9,10,Q,
11/03/2004,10755,A,Q,A,J,
11/03/2004,10756,7,J,J,7,
11/03/2004,10757,7,Q,8,7,
11/03/2004,10758,8,Q,A,8,
12/03/2004,10759,A,9,9,J,
12/03/2004,10760,A,A,7,Q,
12/03/2004,10761,8,8,8,Q,
13/03/2004,10762,J,K,7,10,
13/03/2004,10763,A,Q,10,K,
14/03/2004,10764,8,7,A,10,
14/03/2004,10765,A,J,A,J,
14/03/2004,10766,K,A,Q,K,
14/03/2004,10767,10,A,K,9,
14/03/2004,10768,8,Q,A,A,
15/03/2004,10769,7,J,8,9,
15/03/2004,10770,A,8,J,J,
15/03/2004,10771,J,Q,K,8,
15/03/2004,10772,A,9,10,A,
15/03/2004,10773,K,K,9,7,
16/03/2004,10774,10,10,Q,Q,
16/03/2004,10775,J,10,7,Q,
16/03/2004,10776,Q,7,A,A,
16/03/2004,10777,A,Q,A,K,
16/03/2004,10778,K,9,Q,8,
17/03/2004,10779,7,8,Q,7,
17/03/2004,10780,K,9,7,8,
17/03/2004,10781,7,8,7,A,
17/03/2004,10782,Q,8,J,A,
17/03/2004,10783,7,8,9,9,
18/03/2004,10784,J,Q,A,K,
18/03/2004,10785,K,8,10,8,
18/03/2004,10786,Q,9,8,10,
18/03/2004,10787,10,9,10,7,
18/03/2004,10788,A,8,9,K,
19/03/2004,10789,Q,10,8,7,
19/03/2004,10790,A,10,9,J,
19/03/2004,10791,Q,A,Q,Q,
20/03/2004,10792,Q,Q,Q,A,
20/03/2004,10793,8,8,A,9,
21/03/2004,10794,7,J,9,J,
21/03/2004,10795,8,K,A,J,
21/03/2004,10796,10,A,10,7,
21/03/2004,10797,J,A,Q,A,
21/03/2004,10798,K,K,A,Q,
22/03/2004,10799,Q,10,8,9,
22/03/2004,10800,9,K,9,J,
22/03/2004,10801,10,K,8,Q,
22/03/2004,10802,7,J,J,10,
22/03/2004,10803,K,9,J,A,
23/03/2004,10804,8,8,7,K,
23/03/2004,10805,A,9,7,8,
23/03/2004,10806,Q,7,Q,A,
23/03/2004,10807,Q,J,K,7,
23/03/2004,10808,9,A,Q,9,
24/03/2004,10809,8,J,J,8,
24/03/2004,10810,J,A,7,K,
24/03/2004,10811,9,K,K,A,
24/03/2004,10812,K,J,Q,J,
24/03/2004,10813,K,9,9,10,
25/03/2004,10814,10,Q,10,K,
25/03/2004,10815,9,7,7,A,
25/03/2004,10816,9,J,A,A,
25/03/2004,10817,K,9,J,8,
25/03/2004,10818,J,K,J,8,
26/03/2004,10819,10,A,9,10,
26/03/2004,10820,7,K,8,9,
26/03/2004,10821,A,A,8,A,
27/03/2004,10822,K,K,J,9,
27/03/2004,10823,7,A,8,7,
28/03/2004,10824,J,A,8,8,
28/03/2004,10825,10,K,8,K,
28/03/2004,10826,10,10,7,K,
28/03/2004,10827,8,K,10,A,
28/03/2004,10828,7,10,9,9,
29/03/2004,10829,10,8,A,K,
29/03/2004,10830,7,8,A,7,
29/03/2004,10831,10,9,K,9,
29/03/2004,10832,8,Q,9,9,
29/03/2004,10833,A,Q,K,7,
30/03/2004,10834,8,J,8,7,
30/03/2004,10835,J,9,K,10,
30/03/2004,10836,Q,Q,A,Q,
30/03/2004,10837,A,J,8,10,
30/03/2004,10838,8,A,K,J,
31/03/2004,10839,A,J,A,K,
31/03/2004,10840,9,9,8,Q,
31/03/2004,10841,9,7,10,J,
31/03/2004,10842,10,8,7,9,
31/03/2004,10843,10,8,K,K,
01/04/2004,10844,7,7,J,A,
01/04/2004,10845,8,9,Q,K,
01/04/2004,10846,8,K,10,K,
01/04/2004,10847,7,7,J,A,
01/04/2004,10848,A,9,A,7,
02/04/2004,10849,Q,A,9,8,
02/04/2004,10850,10,Q,J,A,
02/04/2004,10851,8,10,8,Q,
03/04/2004,10852,7,J,A,K,
03/04/2004,10853,10,A,Q,A,
04/04/2004,10854,Q,J,9,K,
04/04/2004,10855,9,K,7,9,
04/04/2004,10856,9,A,Q,A,
04/04/2004,10857,9,Q,J,9,
04/04/2004,10858,9,9,A,9,
05/04/2004,10859,7,K,8,8,
05/04/2004,10860,A,K,7,9,
06/04/2004,10861,9,Q,9,K,
06/04/2004,10862,K,9,Q,Q,
07/04/2004,10863,A,A,8,A,
07/04/2004,10864,7,10,9,K,
07/04/2004,10865,J,J,10,Q,
07/04/2004,10866,Q,9,K,J,
07/04/2004,10867,K,8,9,J,
08/04/2004,10868,10,7,9,A,
08/04/2004,10869,K,9,J,7,
08/04/2004,10870,J,10,Q,K,
08/04/2004,10871,10,J,7,J,
08/04/2004,10872,J,10,7,10,
09/04/2004,10873,J,A,8,J,
09/04/2004,10874,9,A,8,10,
09/04/2004,10875,J,J,J,7,
10/04/2004,10876,A,Q,A,8,
10/04/2004,10877,J,7,J,K,
11/04/2004,10878,7,Q,Q,7,
11/04/2004,10879,9,K,9,J,
11/04/2004,10880,J,10,7,7,
12/04/2004,10881,9,8,A,10,
12/04/2004,10882,J,J,7,9,
13/04/2004,10883,8,8,A,10,
13/04/2004,10884,A,K,K,K,
13/04/2004,10885,A,A,10,A,
13/04/2004,10886,10,10,9,J,
13/04/2004,10887,8,7,K,Q,
14/04/2004,10888,Q,9,A,K,
14/04/2004,10889,9,K,Q,J,
14/04/2004,10890,8,A,K,9,
14/04/2004,10891,9,K,A,10,
14/04/2004,10892,J,7,9,K,
15/04/2004,10893,J,9,8,J,
15/04/2004,10894,Q,10,J,9,
15/04/2004,10895,Q,7,J,Q,
15/04/2004,10896,Q,K,7,A,
15/04/2004,10897,10,A,8,A,
16/04/2004,10898,A,8,Q,Q,
16/04/2004,10899,10,K,K,J,
16/04/2004,10900,9,Q,A,A,
17/04/2004,10901,7,Q,Q,7,
17/04/2004,10902,Q,Q,K,J,
18/04/2004,10903,J,9,A,10,
18/04/2004,10904,7,8,10,8,
18/04/2004,10905,8,10,A,7,
18/04/2004,10906,8,Q,7,J,
19/04/2004,10907,8,10,8,J,
19/04/2004,10908,Q,Q,9,7,
20/04/2004,10909,7,7,K,J,
20/04/2004,10910,10,A,Q,8,
20/04/2004,10911,8,8,9,7,
20/04/2004,10912,A,A,A,7,
20/04/2004,10913,J,Q,J,K,
21/04/2004,10914,J,J,7,10,
21/04/2004,10915,Q,8,A,8,
21/04/2004,10916,K,Q,J,10,
21/04/2004,10917,7,J,A,10,
21/04/2004,10918,7,J,10,7,
22/04/2004,10919,A,J,Q,8,
22/04/2004,10920,8,8,J,8,
22/04/2004,10921,10,9,K,9,
22/04/2004,10922,9,9,7,J,
22/04/2004,10923,9,K,K,K,
23/04/2004,10924,7,7,Q,7,
23/04/2004,10925,J,8,9,9,
23/04/2004,10926,7,9,10,K,
24/04/2004,10927,K,9,A,10,
24/04/2004,10928,A,8,J,9,
25/04/2004,10929,K,J,K,A,
25/04/2004,10930,7,Q,J,10,
25/04/2004,10931,7,7,9,10,
25/04/2004,10932,K,7,Q,J,
26/04/2004,10933,Q,7,J,K,
26/04/2004,10934,8,A,J,10,
27/04/2004,10935,K,7,7,K,
27/04/2004,10936,10,Q,10,7,
27/04/2004,10937,Q,9,J,7,
27/04/2004,10938,10,A,10,8,
27/04/2004,10939,A,A,K,7,
28/04/2004,10940,J,7,9,7,
28/04/2004,10941,J,10,9,J,
28/04/2004,10942,K,8,9,K,
28/04/2004,10943,J,A,J,8,
28/04/2004,10944,K,Q,A,9,
29/04/2004,10945,J,9,10,7,
29/04/2004,10946,J,J,Q,9,
29/04/2004,10947,7,J,A,8,
29/04/2004,10948,10,9,J,J,
29/04/2004,10949,10,Q,8,7,
30/04/2004,10950,9,10,10,8,
30/04/2004,10951,9,K,A,8,
30/04/2004,10952,7,J,8,10,
01/05/2004,10953,A,7,A,10,
01/05/2004,10954,8,J,Q,J,
02/05/2004,10955,10,7,8,A,
02/05/2004,10956,Q,10,9,J,
02/05/2004,10957,Q,7,7,Q,
02/05/2004,10958,8,7,Q,Q,
02/05/2004,10959,9,J,9,A,
03/05/2004,10960,10,J,J,J,
03/05/2004,10961,Q,A,J,7,
03/05/2004,10962,A,7,8,10,
03/05/2004,10963,8,A,8,A,
03/05/2004,10964,9,J,10,A,
04/05/2004,10965,9,7,A,Q,
04/05/2004,10966,10,10,7,10,
04/05/2004,10967,9,Q,8,8,
04/05/2004,10968,7,Q,A,Q,
04/05/2004,10969,10,7,10,J,
05/05/2004,10970,9,Q,J,J,
05/05/2004,10971,8,9,J,7,
05/05/2004,10972,A,J,J,Q,
05/05/2004,10973,10,K,7,7,
05/05/2004,10974,9,Q,J,J,
06/05/2004,10975,K,9,7,9,
06/05/2004,10976,10,K,Q,K,
06/05/2004,10977,7,A,9,9,
06/05/2004,10978,A,7,K,J,
06/05/2004,10979,8,A,8,Q,
07/05/2004,10980,8,7,10,10,
07/05/2004,10981,8,8,10,Q,
07/05/2004,10982,9,8,10,A,
08/05/2004,10983,10,10,10,7,
08/05/2004,10984,A,K,J,A,
09/05/2004,10985,A,K,8,10,
09/05/2004,10986,7,A,Q,Q,
09/05/2004,10987,J,10,10,J,
09/05/2004,10988,A,9,A,10,
09/05/2004,10989,A,10,Q,J,
10/05/2004,10990,7,K,Q,10,
10/05/2004,10991,K,J,9,A,
10/05/2004,10992,Q,10,K,A,
10/05/2004,10993,9,10,Q,K,
10/05/2004,10994,8,K,7,Q,
11/05/2004,10995,A,J,8,Q,
11/05/2004,10996,K,K,K,8,
11/05/2004,10997,10,8,Q,8,
11/05/2004,10998,Q,7,J,A,
11/05/2004,10999,8,7,J,J,
12/05/2004,11000,10,J,10,J,
12/05/2004,11001,7,Q,A,10,
12/05/2004,11002,A,J,A,Q,
12/05/2004,11003,8,9,K,A,
12/05/2004,11004,A,J,8,8,
13/05/2004,11005,A,7,8,A,
13/05/2004,11006,10,7,K,8,
13/05/2004,11007,K,A,A,7,
13/05/2004,11008,K,Q,10,Q,
13/05/2004,11009,10,8,K,10,
14/05/2004,11010,J,Q,J,J,
14/05/2004,11011,8,A,8,8,
14/05/2004,11012,8,A,10,A,
15/05/2004,11013,A,K,7,7,
15/05/2004,11014,Q,J,8,K,
16/05/2004,11015,J,A,J,Q,
16/05/2004,11016,Q,A,9,7,
16/05/2004,11017,Q,K,7,J,
16/05/2004,11018,J,J,A,A,
16/05/2004,11019,J,10,10,J,
17/05/2004,11020,8,7,10,9,
17/05/2004,11021,A,10,Q,Q,
17/05/2004,11022,K,Q,K,7,
17/05/2004,11023,7,7,K,Q,
17/05/2004,11024,9,J,9,10,
18/05/2004,11025,A,Q,7,A,
18/05/2004,11026,J,K,7,Q,
18/05/2004,11027,Q,10,7,8,
18/05/2004,11028,J,10,10,A,
18/05/2004,11029,K,J,10,K,
19/05/2004,11030,A,A,8,10,
19/05/2004,11031,A,8,Q,10,
19/05/2004,11032,A,K,8,7,
19/05/2004,11033,K,7,7,9,
19/05/2004,11034,K,8,A,A,
20/05/2004,11035,9,K,8,J,
20/05/2004,11036,K,8,8,Q,
20/05/2004,11037,8,10,7,10,
20/05/2004,11038,K,8,Q,10,
20/05/2004,11039,8,10,A,J,
21/05/2004,11040,10,10,8,K,
21/05/2004,11041,A,K,10,Q,
21/05/2004,11042,10,Q,K,10,
22/05/2004,11043,K,9,Q,Q,
22/05/2004,11044,A,7,9,10,
23/05/2004,11045,10,K,10,9,
23/05/2004,11046,9,J,J,J,
23/05/2004,11047,A,10,9,9,
23/05/2004,11048,J,J,7,K,
23/05/2004,11049,8,7,7,8,
24/05/2004,11050,8,8,A,9,
24/05/2004,11051,K,10,Q,K,
24/05/2004,11052,Q,10,8,10,
24/05/2004,11053,7,K,J,7,
24/05/2004,11054,10,J,K,A,
25/05/2004,11055,10,9,10,K,
25/05/2004,11056,J,8,J,A,
25/05/2004,11057,9,10,10,10,
26/05/2004,11058,K,8,9,J,
26/05/2004,11059,A,A,7,J,
27/05/2004,11060,9,7,J,9,
27/05/2004,11061,10,7,Q,9,
27/05/2004,11062,Q,7,8,Q,
27/05/2004,11063,8,J,K,J,
27/05/2004,11064,8,A,A,A,
28/05/2004,11065,10,7,8,8,
28/05/2004,11066,J,K,A,9,
28/05/2004,11067,A,7,A,A,
29/05/2004,11068,10,8,10,8,
29/05/2004,11069,10,A,9,7,
30/05/2004,11070,J,A,7,8,
30/05/2004,11071,K,A,Q,9,
30/05/2004,11072,A,J,9,9,
30/05/2004,11073,K,K,J,Q,
30/05/2004,11074,7,7,8,A,
31/05/2004,11075,8,10,7,8,
31/05/2004,11076,10,10,7,10,
31/05/2004,11077,K,K,K,A,
31/05/2004,11078,A,A,8,A,
31/05/2004,11079,9,9,Q,8,
01/06/2004,11080,9,10,J,A,
01/06/2004,11081,10,J,A,8,
01/06/2004,11082,7,Q,K,Q,
01/06/2004,11083,7,10,K,9,
01/06/2004,11084,J,A,8,10,
02/06/2004,11085,Q,K,Q,J,
02/06/2004,11086,K,7,J,7,
02/06/2004,11087,K,10,9,A,
02/06/2004,11088,10,9,K,A,
02/06/2004,11089,A,A,A,10,
03/06/2004,11090,10,A,A,8,
03/06/2004,11091,10,A,K,J,
03/06/2004,11092,8,K,Q,8,
03/06/2004,11093,10,10,A,8,
03/06/2004,11094,7,10,8,9,
04/06/2004,11095,7,K,K,10,
04/06/2004,11096,7,9,A,10,
04/06/2004,11097,7,8,K,10,
05/06/2004,11098,J,9,7,A,
05/06/2004,11099,A,J,K,A,
06/06/2004,11100,8,K,9,7,
06/06/2004,11101,7,J,10,K,
06/06/2004,11102,J,8,10,K,
06/06/2004,11103,9,J,7,9,
06/06/2004,11104,9,K,Q,7,
07/06/2004,11105,K,8,9,10,
07/06/2004,11106,10,7,J,10,
07/06/2004,11107,Q,Q,9,10,
07/06/2004,11108,A,J,9,9,
07/06/2004,11109,A,J,8,J,
08/06/2004,11110,10,9,J,A,
08/06/2004,11111,8,K,7,9,
08/06/2004,11112,10,A,7,A,
08/06/2004,11113,A,7,7,J,
08/06/2004,11114,9,8,A,J,
09/06/2004,11115,7,8,J,A,
09/06/2004,11116,7,K,10,K,
09/06/2004,11117,8,8,8,8,
09/06/2004,11118,A,8,7,Q,
09/06/2004,11119,Q,7,8,J,
10/06/2004,11120,J,9,8,7,
10/06/2004,11121,J,7,K,K,
10/06/2004,11122,Q,9,8,9,
10/06/2004,11123,8,J,A,Q,
10/06/2004,11124,9,K,K,10,
11/06/2004,11125,Q,8,Q,8,
11/06/2004,11126,8,9,A,10,
11/06/2004,11127,Q,A,J,A,
12/06/2004,11128,9,A,K,7,
12/06/2004,11129,8,Q,9,Q,
13/06/2004,11130,J,8,8,7,
13/06/2004,11131,Q,J,7,A,
13/06/2004,11132,7,9,Q,10,
13/06/2004,11133,7,A,10,9,
13/06/2004,11134,7,7,Q,9,
14/06/2004,11135,A,10,9,8,
14/06/2004,11136,J,Q,8,K,
14/06/2004,11137,A,7,8,9,
14/06/2004,11138,8,7,8,A,
14/06/2004,11139,J,7,8,9,
15/06/2004,11140,J,K,Q,J,
15/06/2004,11141,7,8,A,10,
15/06/2004,11142,K,9,9,8,
15/06/2004,11143,10,8,10,A,
15/06/2004,11144,J,K,Q,J,
16/06/2004,11145,Q,9,A,A,
16/06/2004,11146,A,7,9,8,
16/06/2004,11147,Q,10,10,9,
16/06/2004,11148,A,K,10,9,
16/06/2004,11149,7,8,J,K,
17/06/2004,11150,Q,Q,7,J,
17/06/2004,11151,7,K,J,K,
17/06/2004,11152,K,A,Q,8,
17/06/2004,11153,A,9,10,J,
17/06/2004,11154,9,8,8,K,
18/06/2004,11155,J,10,Q,10,
18/06/2004,11156,J,8,A,Q,
18/06/2004,11157,A,10,7,9,
19/06/2004,11158,9,A,Q,J,
19/06/2004,11159,K,10,9,10,
20/06/2004,11160,J,K,J,K,
20/06/2004,11161,Q,J,7,9,
20/06/2004,11162,J,A,10,K,
20/06/2004,11163,8,10,A,A,
20/06/2004,11164,8,K,Q,8,
21/06/2004,11165,Q,7,8,7,
21/06/2004,11166,8,K,K,9,
21/06/2004,11167,7,7,K,K,
21/06/2004,11168,A,10,Q,7,
21/06/2004,11169,9,Q,K,10,
22/06/2004,11170,10,J,J,A,
22/06/2004,11171,10,8,A,Q,
22/06/2004,11172,8,J,9,A,
22/06/2004,11173,8,7,9,A,
22/06/2004,11174,K,8,Q,7,
23/06/2004,11175,Q,8,K,8,
23/06/2004,11176,K,Q,J,7,
23/06/2004,11177,K,7,J,10,
23/06/2004,11178,Q,A,Q,9,
23/06/2004,11179,A,A,J,8,
24/06/2004,11180,7,8,9,K,
24/06/2004,11181,9,9,10,9,
24/06/2004,11182,8,J,K,7,
24/06/2004,11183,9,A,Q,8,
24/06/2004,11184,K,Q,8,A,
25/06/2004,11185,10,8,8,Q,
25/06/2004,11186,J,Q,A,7,
25/06/2004,11187,Q,J,K,A,
26/06/2004,11188,A,10,8,J,
26/06/2004,11189,J,10,K,10,
27/06/2004,11190,10,10,A,J,
27/06/2004,11191,9,10,Q,10,
27/06/2004,11192,Q,8,10,J,
27/06/2004,11193,J,7,9,9,
27/06/2004,11194,10,9,8,10,
28/06/2004,11195,K,7,8,K,
28/06/2004,11196,10,8,9,9,
28/06/2004,11197,7,J,J,9,
28/06/2004,11198,Q,J,9,9,
28/06/2004,11199,J,Q,K,Q,
29/06/2004,11200,K,J,J,9,
29/06/2004,11201,Q,A,A,10,
29/06/2004,11202,9,10,10,K,
29/06/2004,11203,9,10,Q,Q,
29/06/2004,11204,A,Q,8,7,
30/06/2004,11205,Q,7,7,7,
30/06/2004,11206,10,7,J,7,
30/06/2004,11207,J,7,8,7,
30/06/2004,11208,9,A,9,K,
30/06/2004,11209,10,Q,A,Q,
01/07/2004,11210,7,Q,8,A,
01/07/2004,11211,10,A,7,Q,
01/07/2004,11212,J,Q,8,Q,
01/07/2004,11213,K,J,Q,A,
01/07/2004,11214,Q,8,J,A,
02/07/2004,11215,J,J,K,7,
02/07/2004,11216,J,K,Q,10,
02/07/2004,11217,10,Q,K,7,
03/07/2004,11218,A,Q,A,7,
03/07/2004,11219,8,7,8,K,
04/07/2004,11220,10,9,Q,7,
04/07/2004,11221,9,7,8,8,
04/07/2004,11222,A,K,8,10,
04/07/2004,11223,J,A,K,J,
04/07/2004,11224,10,8,10,K,
05/07/2004,11225,K,K,J,A,
05/07/2004,11226,8,7,8,K,
05/07/2004,11227,A,Q,Q,Q,
05/07/2004,11228,J,J,9,8,
05/07/2004,11229,J,7,K,J,
06/07/2004,11230,7,K,9,K,
06/07/2004,11231,7,Q,7,7,
06/07/2004,11232,J,10,J,K,
06/07/2004,11233,J,J,8,Q,
06/07/2004,11234,A,J,Q,A,
07/07/2004,11235,J,9,8,7,
07/07/2004,11236,Q,8,Q,Q,
07/07/2004,11237,8,8,9,8,
07/07/2004,11238,K,10,K,J,
07/07/2004,11239,A,J,9,9,
08/07/2004,11240,10,7,9,K,
08/07/2004,11241,9,9,7,K,
08/07/2004,11242,Q,9,10,9,
08/07/2004,11243,K,A,7,J,
08/07/2004,11244,Q,J,A,9,
09/07/2004,11245,8,7,Q,A,
09/07/2004,11246,7,J,7,10,
09/07/2004,11247,7,10,A,J,
10/07/2004,11248,9,10,Q,7,
