תאריך,הגרלה,תלתן,יהלום,לב,עלה
02/10/2009,20413,10,Q,8,9,
02/10/2009,20414,K,Q,8,8,
02/10/2009,20415,Q,Q,A,A,
03/10/2009,20416,K,J,Q,J,
03/10/2009,20417,8,9,9,A,
04/10/2009,20418,9,K,10,7,
04/10/2009,20419,9,J,Q,A,
04/10/2009,20420,7,A,7,9,
04/10/2009,20421,9,7,10,10,
04/10/2009,20422,7,A,Q,8,
04/10/2009,20423,7,8,A,Q,
05/10/2009,20424,9,8,7,Q,
05/10/2009,20425,K,A,Q,10,
05/10/2009,20426,9,9,9,K,
05/10/2009,20427,10,J,A,10,
05/10/2009,20428,9,9,7,9,
05/10/2009,20429,9,J,7,9,
06/10/2009,20430,Q,7,J,A,
06/10/2009,20431,7,J,9,7,
06/10/2009,20432,J,J,J,9,
06/10/2009,20433,Q,8,9,7,
06/10/2009,20434,K,10,10,Q,
06/10/2009,20435,Q,8,J,8,
07/10/2009,20436,Q,7,Q,Q,
07/10/2009,20437,7,7,A,A,
07/10/2009,20438,Q,9,Q,9,
07/10/2009,20439,9,J,8,J,
07/10/2009,20440,K,A,9,K,
07/10/2009,20441,7,7,K,10,
08/10/2009,20442,7,7,J,Q,
08/10/2009,20443,7,7,10,9,
08/10/2009,20444,A,J,J,7,
08/10/2009,20445,7,8,8,K,
08/10/2009,20446,A,A,7,8,
08/10/2009,20447,K,K,10,Q,
09/10/2009,20448,J,A,8,K,
09/10/2009,20449,Q,7,9,10,
09/10/2009,20450,J,J,A,K,
10/10/2009,20451,7,7,K,7,
10/10/2009,20452,A,K,J,10,
11/10/2009,20453,7,K,8,K,
11/10/2009,20454,10,9,9,7,
11/10/2009,20455,Q,8,J,10,
11/10/2009,20456,9,K,8,7,
11/10/2009,20457,A,9,Q,8,
11/10/2009,20458,8,9,Q,A,
12/10/2009,20459,10,7,K,10,
12/10/2009,20460,Q,Q,10,K,
12/10/2009,20461,10,9,J,7,
12/10/2009,20462,K,Q,Q,9,
12/10/2009,20463,J,7,7,9,
12/10/2009,20464,10,A,8,A,
13/10/2009,20465,K,K,K,K,
13/10/2009,20466,J,9,8,K,
13/10/2009,20467,A,Q,7,J,
13/10/2009,20468,K,K,8,9,
13/10/2009,20469,A,7,8,8,
13/10/2009,20470,9,7,A,J,
14/10/2009,20471,8,Q,A,J,
14/10/2009,20472,10,8,J,7,
14/10/2009,20473,7,K,A,A,
14/10/2009,20474,A,10,K,J,
14/10/2009,20475,K,A,K,K,
14/10/2009,20476,Q,9,10,J,
15/10/2009,20477,J,Q,7,8,
15/10/2009,20478,Q,10,Q,Q,
15/10/2009,20479,K,10,7,8,
15/10/2009,20480,8,K,A,Q,
15/10/2009,20481,Q,10,J,8,
15/10/2009,20482,K,J,Q,10,
16/10/2009,20483,8,K,A,J,
16/10/2009,20484,7,J,J,9,
16/10/2009,20485,10,A,9,A,
17/10/2009,20486,7,7,A,10,
17/10/2009,20487,Q,K,10,8,
18/10/2009,20488,Q,J,9,K,
18/10/2009,20489,7,J,10,8,
18/10/2009,20490,K,9,J,A,
18/10/2009,20491,8,J,7,7,
18/10/2009,20492,J,10,8,8,
18/10/2009,20493,7,9,K,10,
19/10/2009,20494,9,10,9,K,
19/10/2009,20495,9,10,Q,9,
19/10/2009,20496,7,Q,J,Q,
19/10/2009,20497,8,K,7,9,
19/10/2009,20498,9,10,A,7,
19/10/2009,20499,10,9,9,7,
20/10/2009,20500,A,J,K,K,
20/10/2009,20501,8,A,9,K,
20/10/2009,20502,A,A,A,8,
20/10/2009,20503,K,J,K,8,
20/10/2009,20504,J,7,Q,K,
20/10/2009,20505,J,Q,9,10,
21/10/2009,20506,J,J,Q,8,
21/10/2009,20507,J,8,Q,Q,
21/10/2009,20508,7,A,10,Q,
21/10/2009,20509,7,7,A,9,
21/10/2009,20510,Q,J,10,Q,
21/10/2009,20511,Q,8,A,8,
22/10/2009,20512,9,9,Q,7,
22/10/2009,20513,A,Q,J,9,
22/10/2009,20514,10,K,J,10,
22/10/2009,20515,7,10,8,8,
22/10/2009,20516,A,A,10,J,
22/10/2009,20517,J,Q,A,9,
23/10/2009,20518,10,K,A,9,
23/10/2009,20519,7,Q,9,K,
23/10/2009,20520,10,10,Q,A,
24/10/2009,20521,J,9,8,Q,
24/10/2009,20522,Q,Q,J,A,
25/10/2009,20523,A,K,9,7,
25/10/2009,20524,10,7,7,Q,
25/10/2009,20525,Q,8,7,Q,
25/10/2009,20526,Q,9,J,7,
25/10/2009,20527,10,K,Q,7,
25/10/2009,20528,9,K,7,K,
26/10/2009,20529,9,7,K,K,
26/10/2009,20530,8,Q,7,A,
26/10/2009,20531,10,9,A,J,
26/10/2009,20532,Q,Q,Q,9,
26/10/2009,20533,8,A,7,A,
26/10/2009,20534,Q,J,A,8,
27/10/2009,20535,Q,K,J,A,
27/10/2009,20536,8,9,Q,7,
27/10/2009,20537,7,Q,10,10,
27/10/2009,20538,J,Q,10,Q,
27/10/2009,20539,A,Q,A,9,
27/10/2009,20540,8,9,9,A,
28/10/2009,20541,A,7,10,8,
28/10/2009,20542,7,J,A,Q,
28/10/2009,20543,10,K,A,8,
28/10/2009,20544,Q,A,10,K,
28/10/2009,20545,9,J,9,8,
28/10/2009,20546,7,7,9,Q,
29/10/2009,20547,7,K,8,J,
29/10/2009,20548,Q,Q,K,K,
29/10/2009,20549,Q,7,J,8,
29/10/2009,20550,Q,K,K,A,
29/10/2009,20551,Q,9,Q,9,
29/10/2009,20552,K,7,7,9,
30/10/2009,20553,J,8,K,9,
30/10/2009,20554,A,10,10,A,
30/10/2009,20555,J,8,9,7,
31/10/2009,20556,J,9,10,K,
31/10/2009,20557,7,8,9,K,
01/11/2009,20558,K,Q,7,10,
01/11/2009,20559,7,9,7,A,
01/11/2009,20560,8,J,10,Q,
01/11/2009,20561,K,J,Q,8,
01/11/2009,20562,K,7,7,A,
01/11/2009,20563,9,10,9,J,
02/11/2009,20564,9,7,9,7,
02/11/2009,20565,Q,9,9,10,
02/11/2009,20566,7,9,10,A,
02/11/2009,20567,A,9,9,A,
02/11/2009,20568,7,Q,9,Q,
02/11/2009,20569,8,Q,10,10,
03/11/2009,20570,7,K,J,A,
03/11/2009,20571,J,7,J,8,
03/11/2009,20572,A,10,J,J,
03/11/2009,20573,K,10,J,9,
03/11/2009,20574,7,Q,10,10,
03/11/2009,20575,10,K,7,A,
04/11/2009,20576,J,J,9,7,
04/11/2009,20577,A,9,10,9,
04/11/2009,20578,Q,8,K,10,
04/11/2009,20579,10,K,10,10,
04/11/2009,20580,7,10,K,10,
04/11/2009,20581,K,10,8,8,
05/11/2009,20582,K,A,Q,8,
05/11/2009,20583,10,7,8,9,
05/11/2009,20584,7,Q,Q,7,
05/11/2009,20585,Q,9,7,8,
05/11/2009,20586,9,9,9,J,
05/11/2009,20587,8,J,8,9,
06/11/2009,20588,9,10,7,Q,
06/11/2009,20589,Q,J,7,Q,
06/11/2009,20590,K,K,8,8,
07/11/2009,20591,A,A,7,A,
07/11/2009,20592,A,A,10,A,
08/11/2009,20593,K,Q,8,7,
08/11/2009,20594,J,Q,8,8,
08/11/2009,20595,A,K,J,9,
08/11/2009,20596,10,7,8,7,
08/11/2009,20597,A,8,Q,J,
08/11/2009,20598,A,8,J,K,
09/11/2009,20599,K,K,Q,7,
09/11/2009,20600,J,7,9,8,
09/11/2009,20601,9,7,J,10,
09/11/2009,20602,A,Q,J,7,
09/11/2009,20603,10,8,10,7,
09/11/2009,20604,9,A,J,7,
10/11/2009,20605,7,8,9,10,
10/11/2009,20606,7,Q,7,K,
10/11/2009,20607,K,Q,A,9,
10/11/2009,20608,Q,9,J,A,
10/11/2009,20609,J,A,Q,K,
10/11/2009,20610,Q,Q,9,10,
11/11/2009,20611,J,J,7,A,
11/11/2009,20612,K,8,A,K,
11/11/2009,20613,A,K,10,7,
11/11/2009,20614,8,K,K,K,
11/11/2009,20615,A,8,Q,A,
11/11/2009,20616,K,Q,K,J,
12/11/2009,20617,10,8,A,7,
12/11/2009,20618,A,9,8,K,
12/11/2009,20619,9,9,8,K,
12/11/2009,20620,9,J,K,8,
12/11/2009,20621,8,10,Q,9,
12/11/2009,20622,8,A,8,7,
13/11/2009,20623,A,9,8,A,
13/11/2009,20624,10,9,A,7,
13/11/2009,20625,J,8,Q,7,
14/11/2009,20626,J,8,A,9,
14/11/2009,20627,9,Q,7,10,
15/11/2009,20628,9,8,9,7,
15/11/2009,20629,8,9,A,10,
15/11/2009,20630,8,Q,Q,K,
15/11/2009,20631,9,10,A,Q,
15/11/2009,20632,7,J,8,9,
15/11/2009,20633,8,7,7,10,
16/11/2009,20634,Q,Q,10,J,
16/11/2009,20635,Q,9,Q,10,
16/11/2009,20636,Q,7,A,8,
16/11/2009,20637,7,10,J,9,
16/11/2009,20638,8,A,A,Q,
16/11/2009,20639,9,A,9,K,
17/11/2009,20640,J,8,10,J,
17/11/2009,20641,10,A,8,9,
17/11/2009,20642,J,Q,9,Q,
17/11/2009,20643,A,7,8,10,
17/11/2009,20644,Q,Q,J,Q,
17/11/2009,20645,10,10,7,K,
18/11/2009,20646,J,K,8,10,
18/11/2009,20647,A,9,A,10,
18/11/2009,20648,A,K,9,7,
18/11/2009,20649,10,K,9,7,
18/11/2009,20650,10,K,J,7,
18/11/2009,20651,Q,K,7,9,
19/11/2009,20652,8,K,9,J,
19/11/2009,20653,Q,K,J,7,
19/11/2009,20654,7,8,K,J,
19/11/2009,20655,10,A,7,Q,
19/11/2009,20656,A,9,Q,A,
19/11/2009,20657,K,Q,A,Q,
20/11/2009,20658,10,J,10,10,
20/11/2009,20659,K,A,7,A,
20/11/2009,20660,J,10,Q,8,
21/11/2009,20661,Q,J,9,7,
21/11/2009,20662,J,Q,10,K,
22/11/2009,20663,10,8,10,7,
22/11/2009,20664,A,10,10,7,
22/11/2009,20665,9,K,7,J,
22/11/2009,20666,A,7,10,K,
22/11/2009,20667,A,Q,A,Q,
22/11/2009,20668,10,J,10,9,
23/11/2009,20669,Q,Q,8,8,
23/11/2009,20670,Q,7,7,K,
23/11/2009,20671,8,K,J,A,
23/11/2009,20672,9,8,A,J,
23/11/2009,20673,8,10,7,10,
23/11/2009,20674,7,Q,10,8,
24/11/2009,20675,K,7,K,A,
24/11/2009,20676,8,8,Q,Q,
24/11/2009,20677,8,J,8,Q,
24/11/2009,20678,Q,Q,7,J,
24/11/2009,20679,8,J,9,9,
24/11/2009,20680,9,K,8,K,
25/11/2009,20681,J,K,J,A,
25/11/2009,20682,K,8,K,8,
25/11/2009,20683,8,10,10,7,
25/11/2009,20684,10,J,Q,9,
25/11/2009,20685,10,8,Q,J,
25/11/2009,20686,8,A,J,10,
26/11/2009,20687,8,Q,J,K,
26/11/2009,20688,J,9,Q,7,
26/11/2009,20689,8,Q,Q,Q,
26/11/2009,20690,10,J,A,J,
26/11/2009,20691,A,8,J,K,
26/11/2009,20692,K,A,7,K,
27/11/2009,20693,7,8,10,9,
27/11/2009,20694,7,8,10,J,
27/11/2009,20695,A,10,10,K,
28/11/2009,20696,J,A,K,K,
28/11/2009,20697,J,8,9,Q,
29/11/2009,20698,A,10,K,J,
29/11/2009,20699,10,Q,7,K,
29/11/2009,20700,7,7,K,8,
29/11/2009,20701,Q,J,Q,Q,
29/11/2009,20702,8,K,K,A,
29/11/2009,20703,10,9,9,K,
30/11/2009,20704,9,10,9,9,
30/11/2009,20705,9,K,J,K,
30/11/2009,20706,7,8,7,A,
30/11/2009,20707,J,Q,K,Q,
30/11/2009,20708,K,A,K,Q,
30/11/2009,20709,A,J,8,Q,
01/12/2009,20710,K,J,A,8,
01/12/2009,20711,10,J,Q,10,
01/12/2009,20712,A,K,7,A,
01/12/2009,20713,A,A,K,9,
01/12/2009,20714,8,K,Q,K,
01/12/2009,20715,9,A,8,10,
02/12/2009,20716,8,A,9,10,
02/12/2009,20717,J,7,K,Q,
02/12/2009,20718,7,K,8,8,
02/12/2009,20719,9,10,10,7,
02/12/2009,20720,9,7,8,K,
02/12/2009,20721,Q,J,9,7,
03/12/2009,20722,9,K,K,7,
03/12/2009,20723,A,10,10,K,
03/12/2009,20724,Q,K,J,7,
03/12/2009,20725,10,10,10,J,
03/12/2009,20726,10,9,Q,7,
03/12/2009,20727,K,9,7,9,
04/12/2009,20728,J,A,9,7,
04/12/2009,20729,9,A,K,8,
04/12/2009,20730,Q,8,J,J,
05/12/2009,20731,9,7,9,8,
05/12/2009,20732,7,10,10,7,
06/12/2009,20733,A,10,Q,9,
06/12/2009,20734,Q,10,10,7,
06/12/2009,20735,Q,Q,J,9,
06/12/2009,20736,10,A,7,7,
06/12/2009,20737,9,K,10,J,
06/12/2009,20738,9,K,7,8,
07/12/2009,20739,7,8,9,K,
07/12/2009,20740,J,K,7,Q,
07/12/2009,20741,7,K,A,Q,
07/12/2009,20742,A,8,9,A,
07/12/2009,20743,Q,10,10,7,
07/12/2009,20744,8,A,Q,Q,
08/12/2009,20745,A,7,9,9,
08/12/2009,20746,J,7,K,8,
08/12/2009,20747,Q,Q,J,K,
08/12/2009,20748,A,Q,K,10,
08/12/2009,20749,7,10,A,J,
08/12/2009,20750,A,9,J,7,
09/12/2009,20751,10,A,7,J,
09/12/2009,20752,9,10,9,K,
09/12/2009,20753,8,9,8,10,
09/12/2009,20754,7,A,Q,A,
09/12/2009,20755,J,K,A,Q,
09/12/2009,20756,K,10,Q,9,
10/12/2009,20757,A,K,K,8,
10/12/2009,20758,J,K,J,7,
10/12/2009,20759,7,7,Q,K,
10/12/2009,20760,K,Q,7,A,
10/12/2009,20761,10,9,8,Q,
10/12/2009,20762,10,A,10,K,
11/12/2009,20763,7,9,7,10,
11/12/2009,20764,8,J,7,A,
11/12/2009,20765,7,J,9,J,
12/12/2009,20766,A,9,8,9,
12/12/2009,20767,10,8,8,K,
13/12/2009,20768,10,A,7,9,
13/12/2009,20769,7,J,9,8,
13/12/2009,20770,8,7,Q,A,
13/12/2009,20771,J,A,Q,K,
13/12/2009,20772,7,K,7,9,
13/12/2009,20773,7,8,J,7,
14/12/2009,20774,Q,J,A,8,
14/12/2009,20775,K,9,8,9,
14/12/2009,20776,K,10,8,A,
14/12/2009,20777,9,Q,Q,K,
14/12/2009,20778,8,Q,J,J,
14/12/2009,20779,9,9,A,J,
15/12/2009,20780,7,8,10,Q,
15/12/2009,20781,K,8,7,J,
15/12/2009,20782,Q,A,8,9,
15/12/2009,20783,J,A,K,A,
15/12/2009,20784,A,8,Q,K,
15/12/2009,20785,J,A,8,9,
16/12/2009,20786,7,9,10,8,
16/12/2009,20787,K,10,Q,K,
16/12/2009,20788,8,J,10,K,
16/12/2009,20789,A,K,Q,Q,
16/12/2009,20790,8,K,10,K,
16/12/2009,20791,9,K,10,A,
17/12/2009,20792,K,7,J,7,
17/12/2009,20793,8,J,8,J,
17/12/2009,20794,7,7,7,7,
17/12/2009,20795,9,7,9,10,
17/12/2009,20796,10,7,7,K,
17/12/2009,20797,7,Q,7,A,
18/12/2009,20798,8,8,7,Q,
18/12/2009,20799,A,9,J,A,
18/12/2009,20800,7,J,A,A,
19/12/2009,20801,A,8,J,10,
19/12/2009,20802,J,8,10,K,
20/12/2009,20803,J,8,J,K,
20/12/2009,20804,8,7,K,9,
20/12/2009,20805,K,7,7,Q,
20/12/2009,20806,J,8,Q,10,
20/12/2009,20807,8,K,Q,7,
20/12/2009,20808,7,K,K,10,
21/12/2009,20809,10,Q,10,J,
21/12/2009,20810,J,7,K,9,
21/12/2009,20811,7,7,9,A,
21/12/2009,20812,Q,J,K,7,
21/12/2009,20813,K,9,7,9,
21/12/2009,20814,J,K,A,7,
22/12/2009,20815,10,8,K,K,
22/12/2009,20816,J,A,J,Q,
22/12/2009,20817,J,Q,Q,7,
22/12/2009,20818,K,9,J,9,
22/12/2009,20819,K,K,10,8,
22/12/2009,20820,7,J,8,8,
23/12/2009,20821,J,J,8,J,
23/12/2009,20822,Q,A,K,K,
23/12/2009,20823,7,8,10,K,
23/12/2009,20824,10,J,K,8,
23/12/2009,20825,A,10,J,8,
23/12/2009,20826,A,8,Q,7,
24/12/2009,20827,10,A,K,Q,
24/12/2009,20828,8,8,K,10,
24/12/2009,20829,9,8,8,10,
24/12/2009,20830,K,K,10,Q,
24/12/2009,20831,7,10,7,9,
24/12/2009,20832,9,9,Q,10,
25/12/2009,20833,Q,K,Q,7,
25/12/2009,20834,10,J,A,J,
25/12/2009,20835,8,9,9,A,
26/12/2009,20836,7,9,8,7,
26/12/2009,20837,Q,10,K,10,
27/12/2009,20838,A,Q,K,K,
27/12/2009,20839,9,J,7,J,
27/12/2009,20840,10,7,10,K,
27/12/2009,20841,Q,Q,10,10,
27/12/2009,20842,8,7,K,J,
27/12/2009,20843,8,7,Q,J,
28/12/2009,20844,A,8,8,9,
28/12/2009,20845,Q,10,10,A,
28/12/2009,20846,A,Q,8,8,
28/12/2009,20847,7,10,Q,J,
28/12/2009,20848,10,K,9,8,
28/12/2009,20849,7,7,K,9,
29/12/2009,20850,Q,9,9,K,
29/12/2009,20851,10,Q,Q,J,
29/12/2009,20852,A,J,9,A,
29/12/2009,20853,10,9,10,J,
29/12/2009,20854,7,8,A,K,
29/12/2009,20855,7,J,Q,10,
30/12/2009,20856,9,K,10,K,
30/12/2009,20857,A,10,8,7,
30/12/2009,20858,9,K,Q,10,
30/12/2009,20859,K,A,9,Q,
30/12/2009,20860,A,10,J,7,
30/12/2009,20861,K,Q,Q,9,
31/12/2009,20862,Q,A,8,J,
31/12/2009,20863,10,Q,A,7,
31/12/2009,20864,9,Q,Q,10,
31/12/2009,20865,J,K,K,A,
31/12/2009,20866,Q,9,A,J,
31/12/2009,20867,J,9,A,7,
01/01/2010,20868,Q,Q,K,9,
01/01/2010,20869,Q,A,K,Q,
01/01/2010,20870,7,9,K,7,
02/01/2010,20871,8,K,10,10,
02/01/2010,20872,A,9,Q,A,
03/01/2010,20873,9,A,Q,7,
03/01/2010,20874,A,10,7,A,
03/01/2010,20875,8,K,10,Q,
03/01/2010,20876,8,Q,8,Q,
03/01/2010,20877,A,10,A,K,
03/01/2010,20878,10,A,Q,Q,
04/01/2010,20879,9,8,K,Q,
04/01/2010,20880,K,8,8,Q,
04/01/2010,20881,J,10,7,Q,
04/01/2010,20882,A,10,K,K,
04/01/2010,20883,J,Q,7,9,
04/01/2010,20884,8,7,7,8,
05/01/2010,20885,Q,Q,A,10,
05/01/2010,20886,A,7,7,7,
05/01/2010,20887,A,10,10,9,
05/01/2010,20888,A,8,10,A,
05/01/2010,20889,Q,K,8,Q,
05/01/2010,20890,J,7,A,A,
06/01/2010,20891,7,7,7,A,
06/01/2010,20892,K,J,K,J,
06/01/2010,20893,7,A,10,K,
06/01/2010,20894,8,8,10,9,
06/01/2010,20895,A,9,K,9,
06/01/2010,20896,8,9,A,J,
07/01/2010,20897,J,7,9,10,
07/01/2010,20898,K,Q,8,9,
07/01/2010,20899,10,Q,7,9,
07/01/2010,20900,8,8,A,8,
07/01/2010,20901,10,10,K,7,
07/01/2010,20902,A,Q,K,9,
08/01/2010,20903,A,10,8,J,
08/01/2010,20904,A,7,A,K,
08/01/2010,20905,7,Q,K,A,
09/01/2010,20906,J,7,8,A,
09/01/2010,20907,7,A,K,8,
10/01/2010,20908,J,Q,10,K,
10/01/2010,20909,9,10,7,9,
10/01/2010,20910,J,8,9,7,
10/01/2010,20911,7,A,K,A,
10/01/2010,20912,K,9,9,A,
10/01/2010,20913,7,J,Q,10,
11/01/2010,20914,8,8,10,K,
11/01/2010,20915,A,K,Q,7,
11/01/2010,20916,Q,A,8,Q,
11/01/2010,20917,J,J,10,8,
11/01/2010,20918,10,8,J,10,
11/01/2010,20919,10,A,10,8,
12/01/2010,20920,9,Q,8,9,
12/01/2010,20921,J,8,8,J,
12/01/2010,20922,9,8,J,Q,
12/01/2010,20923,J,7,7,10,
12/01/2010,20924,7,7,A,9,
12/01/2010,20925,10,A,J,K,
13/01/2010,20926,8,8,K,10,
13/01/2010,20927,10,8,K,J,
13/01/2010,20928,A,8,K,9,
13/01/2010,20929,A,J,J,10,
13/01/2010,20930,10,J,J,Q,
13/01/2010,20931,7,Q,A,7,
14/01/2010,20932,8,J,9,9,
14/01/2010,20933,10,9,Q,K,
14/01/2010,20934,Q,8,10,7,
14/01/2010,20935,8,9,7,9,
14/01/2010,20936,Q,7,10,10,
14/01/2010,20937,J,K,Q,7,
15/01/2010,20938,A,A,J,J,
15/01/2010,20939,7,7,J,7,
15/01/2010,20940,Q,10,A,J,
16/01/2010,20941,8,10,10,K,
16/01/2010,20942,8,7,10,J,
17/01/2010,20943,J,J,J,J,
17/01/2010,20944,J,Q,K,9,
17/01/2010,20945,J,K,A,K,
17/01/2010,20946,8,J,J,J,
17/01/2010,20947,K,10,10,7,
17/01/2010,20948,J,7,Q,9,
18/01/2010,20949,10,A,10,10,
18/01/2010,20950,10,J,7,7,
18/01/2010,20951,J,Q,Q,9,
18/01/2010,20952,9,9,Q,9,
18/01/2010,20953,A,9,8,10,
18/01/2010,20954,9,9,9,J,
19/01/2010,20955,Q,8,9,10,
19/01/2010,20956,Q,8,A,10,
19/01/2010,20957,10,7,8,9,
19/01/2010,20958,K,10,K,A,
19/01/2010,20959,7,10,7,K,
19/01/2010,20960,8,10,K,9,
20/01/2010,20961,A,K,8,A,
20/01/2010,20962,J,10,7,Q,
20/01/2010,20963,9,J,9,10,
20/01/2010,20964,9,7,K,8,
20/01/2010,20965,7,9,A,9,
20/01/2010,20966,J,A,A,Q,
21/01/2010,20967,8,10,A,Q,
21/01/2010,20968,A,9,A,10,
21/01/2010,20969,Q,9,10,J,
21/01/2010,20970,7,8,10,10,
21/01/2010,20971,K,Q,8,J,
21/01/2010,20972,7,7,10,A,
22/01/2010,20973,J,9,Q,8,
22/01/2010,20974,8,8,9,9,
22/01/2010,20975,A,K,Q,10,
23/01/2010,20976,10,7,K,8,
23/01/2010,20977,Q,10,K,Q,
24/01/2010,20978,Q,K,A,9,
24/01/2010,20979,7,10,7,K,
24/01/2010,20980,J,Q,9,10,
24/01/2010,20981,10,Q,J,7,
24/01/2010,20982,7,8,Q,Q,
24/01/2010,20983,9,10,Q,J,
25/01/2010,20984,J,7,9,J,
25/01/2010,20985,8,10,J,8,
25/01/2010,20986,Q,7,9,J,
25/01/2010,20987,7,Q,8,7,
25/01/2010,20988,K,A,J,10,
25/01/2010,20989,K,K,K,7,
26/01/2010,20990,10,Q,8,Q,
26/01/2010,20991,A,J,10,7,
26/01/2010,20992,A,7,K,7,
26/01/2010,20993,A,J,Q,Q,
26/01/2010,20994,Q,J,A,8,
26/01/2010,20995,A,J,J,K,
27/01/2010,20996,K,A,Q,Q,
27/01/2010,20997,7,K,J,7,
27/01/2010,20998,8,Q,9,9,
27/01/2010,20999,7,9,A,Q,
27/01/2010,21000,J,K,A,9,
27/01/2010,21001,A,9,J,8,
28/01/2010,21002,10,10,9,7,
28/01/2010,21003,A,A,9,8,
28/01/2010,21004,9,8,10,8,
28/01/2010,21005,9,10,A,K,
28/01/2010,21006,7,J,A,8,
28/01/2010,21007,8,9,7,10,
29/01/2010,21008,9,10,J,8,
29/01/2010,21009,J,10,A,Q,
29/01/2010,21010,K,10,A,K,
30/01/2010,21011,K,8,K,Q,
30/01/2010,21012,10,K,8,K,
31/01/2010,21013,A,7,J,7,
31/01/2010,21014,10,J,J,Q,
31/01/2010,21015,A,8,J,7,
31/01/2010,21016,J,A,Q,K,
31/01/2010,21017,J,8,A,10,
31/01/2010,21018,A,7,10,8,
01/02/2010,21019,10,8,10,J,
01/02/2010,21020,K,A,A,7,
01/02/2010,21021,J,J,8,7,
01/02/2010,21022,10,A,10,10,
01/02/2010,21023,Q,9,A,Q,
01/02/2010,21024,A,K,7,J,
02/02/2010,21025,7,K,9,10,
02/02/2010,21026,7,8,8,Q,
02/02/2010,21027,9,Q,Q,10,
02/02/2010,21028,A,A,K,A,
02/02/2010,21029,K,7,7,A,
02/02/2010,21030,K,K,A,Q,
03/02/2010,21031,A,7,A,9,
03/02/2010,21032,J,9,8,10,
03/02/2010,21033,7,8,10,8,
03/02/2010,21034,10,8,A,A,
03/02/2010,21035,8,8,7,Q,
03/02/2010,21036,A,9,K,9,
04/02/2010,21037,10,K,9,8,
04/02/2010,21038,Q,7,7,10,
04/02/2010,21039,Q,J,Q,K,
04/02/2010,21040,9,K,Q,8,
04/02/2010,21041,7,Q,7,10,
04/02/2010,21042,7,7,10,A,
05/02/2010,21043,K,8,J,10,
05/02/2010,21044,9,10,8,10,
05/02/2010,21045,Q,7,9,Q,
06/02/2010,21046,J,8,10,10,
06/02/2010,21047,A,10,J,8,
07/02/2010,21048,10,8,Q,10,
07/02/2010,21049,A,8,Q,7,
07/02/2010,21050,A,J,J,J,
07/02/2010,21051,K,A,9,Q,
07/02/2010,21052,10,A,Q,K,
07/02/2010,21053,J,8,10,9,
08/02/2010,21054,7,8,7,J,
08/02/2010,21055,Q,Q,8,A,
08/02/2010,21056,A,8,A,Q,
08/02/2010,21057,7,10,J,7,
08/02/2010,21058,K,7,A,K,
08/02/2010,21059,8,J,J,Q,
09/02/2010,21060,8,8,K,8,
09/02/2010,21061,Q,9,J,K,
09/02/2010,21062,J,10,J,J,
09/02/2010,21063,J,J,K,9,
09/02/2010,21064,K,7,A,Q,
09/02/2010,21065,10,9,Q,A,
10/02/2010,21066,J,J,10,7,
10/02/2010,21067,8,J,8,8,
10/02/2010,21068,8,8,7,A,
10/02/2010,21069,7,10,A,A,
10/02/2010,21070,J,8,K,7,
10/02/2010,21071,J,9,7,Q,
11/02/2010,21072,Q,J,10,7,
11/02/2010,21073,J,J,Q,10,
11/02/2010,21074,8,8,7,A,
11/02/2010,21075,9,10,7,9,
11/02/2010,21076,10,A,9,Q,
11/02/2010,21077,8,7,7,Q,
12/02/2010,21078,A,K,7,A,
12/02/2010,21079,10,9,7,A,
12/02/2010,21080,8,Q,7,K,
13/02/2010,21081,7,Q,9,A,
13/02/2010,21082,A,7,Q,8,
14/02/2010,21083,10,7,9,K,
14/02/2010,21084,Q,A,7,9,
14/02/2010,21085,9,Q,A,J,
14/02/2010,21086,K,J,A,Q,
14/02/2010,21087,10,A,J,Q,
14/02/2010,21088,8,9,10,10,
15/02/2010,21089,K,8,7,7,
15/02/2010,21090,9,J,9,K,
15/02/2010,21091,8,Q,10,10,
15/02/2010,21092,8,10,7,K,
15/02/2010,21093,10,Q,J,8,
15/02/2010,21094,Q,7,10,K,
16/02/2010,21095,8,Q,A,7,
16/02/2010,21096,Q,J,8,A,
16/02/2010,21097,A,8,Q,K,
16/02/2010,21098,7,8,J,10,
16/02/2010,21099,7,J,9,10,
16/02/2010,21100,7,9,K,K,
17/02/2010,21101,10,J,K,10,
17/02/2010,21102,J,A,A,K,
17/02/2010,21103,10,Q,9,7,
17/02/2010,21104,J,8,9,K,
17/02/2010,21105,7,J,7,Q,
17/02/2010,21106,10,8,7,J,
18/02/2010,21107,9,K,9,7,
18/02/2010,21108,10,8,A,K,
18/02/2010,21109,J,8,J,K,
18/02/2010,21110,8,A,10,A,
18/02/2010,21111,A,7,7,8,
18/02/2010,21112,Q,10,8,9,
19/02/2010,21113,J,K,10,10,
19/02/2010,21114,K,7,K,Q,
19/02/2010,21115,Q,A,10,8,
20/02/2010,21116,J,8,8,A,
20/02/2010,21117,9,10,7,Q,
21/02/2010,21118,10,A,Q,A,
21/02/2010,21119,9,7,7,8,
21/02/2010,21120,K,9,Q,9,
21/02/2010,21121,8,7,7,9,
21/02/2010,21122,Q,9,K,J,
21/02/2010,21123,10,10,K,9,
22/02/2010,21124,Q,9,J,A,
22/02/2010,21125,Q,10,K,9,
22/02/2010,21126,10,10,9,9,
22/02/2010,21127,8,8,9,Q,
