תאריך,הגרלה,תלתן,יהלום,לב,עלה
02/01/2020,40890,K,A,J,K,
02/01/2020,40891,Q,9,K,Q,
02/01/2020,40892,9,7,7,7,
02/01/2020,40893,Q,8,8,7,
02/01/2020,40894,A,Q,J,9,
03/01/2020,40895,10,8,9,J,
03/01/2020,40896,9,J,A,7,
03/01/2020,40897,10,Q,9,A,
04/01/2020,40898,K,9,A,7,
04/01/2020,40899,7,K,9,8,
05/01/2020,40900,K,8,A,9,
05/01/2020,40901,10,J,A,9,
05/01/2020,40902,7,J,8,J,
05/01/2020,40903,7,K,Q,Q,
05/01/2020,40904,J,8,Q,8,
05/01/2020,40905,10,J,9,Q,
05/01/2020,40906,A,A,A,J,
06/01/2020,40907,J,8,Q,8,
06/01/2020,40908,9,7,8,Q,
06/01/2020,40909,8,10,7,A,
06/01/2020,40910,7,A,10,7,
06/01/2020,40911,8,8,10,8,
06/01/2020,40912,9,Q,8,8,
06/01/2020,40913,7,10,J,J,
07/01/2020,40914,10,K,9,9,
07/01/2020,40915,A,J,A,J,
07/01/2020,40916,8,A,A,7,
07/01/2020,40917,7,10,Q,7,
07/01/2020,40918,Q,K,K,Q,
07/01/2020,40919,9,Q,8,10,
07/01/2020,40920,K,7,10,J,
08/01/2020,40921,9,K,Q,Q,
08/01/2020,40922,Q,7,Q,A,
08/01/2020,40923,9,8,8,10,
08/01/2020,40924,8,A,8,7,
08/01/2020,40925,A,7,8,7,
08/01/2020,40926,K,Q,8,10,
08/01/2020,40927,7,7,8,K,
09/01/2020,40928,J,10,9,10,
09/01/2020,40929,A,10,Q,8,
09/01/2020,40930,8,J,K,7,
09/01/2020,40931,J,K,Q,A,
09/01/2020,40932,7,8,K,7,
09/01/2020,40933,7,J,7,9,
09/01/2020,40934,8,Q,9,9,
10/01/2020,40935,10,J,J,8,
10/01/2020,40936,J,8,J,7,
10/01/2020,40937,8,9,9,J,
11/01/2020,40938,9,K,J,J,
11/01/2020,40939,Q,Q,Q,10,
12/01/2020,40940,A,J,Q,7,
12/01/2020,40941,9,8,10,10,
12/01/2020,40942,10,8,Q,7,
12/01/2020,40943,7,K,A,A,
12/01/2020,40944,10,8,9,8,
12/01/2020,40945,9,A,10,9,
12/01/2020,40946,J,K,A,K,
13/01/2020,40947,A,A,8,K,
13/01/2020,40948,7,9,9,A,
13/01/2020,40949,7,8,Q,A,
13/01/2020,40950,10,Q,10,J,
13/01/2020,40951,Q,A,9,J,
13/01/2020,40952,10,A,Q,Q,
13/01/2020,40953,9,7,Q,K,
14/01/2020,40954,7,9,K,J,
14/01/2020,40955,8,10,Q,A,
14/01/2020,40956,7,A,J,9,
14/01/2020,40957,10,8,8,9,
14/01/2020,40958,A,J,J,9,
14/01/2020,40959,J,7,A,9,
14/01/2020,40960,K,A,Q,K,
15/01/2020,40961,A,Q,8,Q,
15/01/2020,40962,A,J,J,10,
15/01/2020,40963,J,10,A,8,
15/01/2020,40964,K,Q,8,J,
15/01/2020,40965,A,9,10,10,
15/01/2020,40966,10,K,J,9,
15/01/2020,40967,Q,K,8,A,
16/01/2020,40968,10,8,Q,9,
16/01/2020,40969,7,9,A,J,
16/01/2020,40970,A,7,8,8,
16/01/2020,40971,J,8,9,7,
16/01/2020,40972,9,J,7,7,
16/01/2020,40973,A,A,J,10,
16/01/2020,40974,7,K,J,10,
17/01/2020,40975,7,10,Q,9,
17/01/2020,40976,J,9,A,A,
17/01/2020,40977,K,8,J,J,
18/01/2020,40978,8,9,7,K,
18/01/2020,40979,9,K,10,10,
19/01/2020,40980,10,J,A,J,
19/01/2020,40981,K,9,7,9,
19/01/2020,40982,A,10,Q,10,
19/01/2020,40983,7,7,8,9,
19/01/2020,40984,8,Q,A,7,
19/01/2020,40985,7,9,A,7,
19/01/2020,40986,Q,J,Q,9,
20/01/2020,40987,Q,A,K,A,
20/01/2020,40988,J,J,10,7,
20/01/2020,40989,A,J,K,10,
20/01/2020,40990,8,8,9,J,
20/01/2020,40991,8,J,Q,J,
20/01/2020,40992,K,10,10,8,
20/01/2020,40993,8,J,Q,9,
21/01/2020,40994,A,10,A,A,
21/01/2020,40995,J,A,8,9,
21/01/2020,40996,8,J,8,7,
21/01/2020,40997,J,8,A,K,
21/01/2020,40998,10,7,A,7,
21/01/2020,40999,7,K,J,7,
21/01/2020,41000,Q,J,9,Q,
22/01/2020,41001,J,10,7,J,
22/01/2020,41002,7,7,J,10,
22/01/2020,41003,10,J,J,10,
22/01/2020,41004,Q,8,Q,9,
22/01/2020,41005,10,Q,Q,Q,
22/01/2020,41006,A,9,9,J,
22/01/2020,41007,Q,A,8,9,
23/01/2020,41008,A,K,K,Q,
23/01/2020,41009,J,J,10,K,
23/01/2020,41010,Q,8,K,9,
23/01/2020,41011,A,7,K,A,
23/01/2020,41012,Q,A,8,9,
23/01/2020,41013,10,K,10,10,
23/01/2020,41014,7,8,8,10,
24/01/2020,41015,A,J,J,9,
24/01/2020,41016,7,10,J,7,
24/01/2020,41017,K,Q,9,8,
25/01/2020,41018,10,10,8,K,
25/01/2020,41019,K,8,10,7,
26/01/2020,41020,9,8,J,9,
26/01/2020,41021,9,Q,9,K,
26/01/2020,41022,Q,A,10,8,
26/01/2020,41023,10,J,A,K,
26/01/2020,41024,K,K,K,9,
26/01/2020,41025,K,7,K,A,
26/01/2020,41026,9,8,K,J,
27/01/2020,41027,10,7,A,9,
27/01/2020,41028,Q,7,K,7,
27/01/2020,41029,7,10,8,9,
27/01/2020,41030,8,Q,7,A,
27/01/2020,41031,10,8,8,9,
27/01/2020,41032,7,10,9,K,
27/01/2020,41033,7,K,K,10,
28/01/2020,41034,Q,J,9,Q,
28/01/2020,41035,10,9,Q,J,
28/01/2020,41036,K,10,9,9,
28/01/2020,41037,9,7,K,J,
28/01/2020,41038,K,J,10,7,
28/01/2020,41039,A,Q,9,J,
28/01/2020,41040,9,9,10,10,
29/01/2020,41041,J,Q,K,7,
29/01/2020,41042,9,Q,9,7,
29/01/2020,41043,8,7,7,10,
29/01/2020,41044,J,K,10,7,
29/01/2020,41045,Q,K,7,J,
29/01/2020,41046,J,7,9,K,
29/01/2020,41047,Q,A,K,J,
30/01/2020,41048,7,10,10,7,
30/01/2020,41049,J,7,K,Q,
30/01/2020,41050,8,9,A,J,
30/01/2020,41051,10,A,J,A,
30/01/2020,41052,J,7,8,8,
30/01/2020,41053,K,K,8,9,
30/01/2020,41054,10,A,9,Q,
31/01/2020,41055,8,8,7,8,
31/01/2020,41056,9,K,8,10,
31/01/2020,41057,9,7,10,J,
01/02/2020,41058,Q,9,10,10,
01/02/2020,41059,7,9,10,Q,
02/02/2020,41060,8,Q,J,J,
02/02/2020,41061,Q,Q,10,K,
02/02/2020,41062,J,A,A,10,
02/02/2020,41063,8,K,Q,9,
02/02/2020,41064,7,K,K,7,
02/02/2020,41065,Q,7,K,K,
02/02/2020,41066,9,J,Q,K,
03/02/2020,41067,K,7,Q,10,
03/02/2020,41068,10,A,8,J,
03/02/2020,41069,7,J,J,10,
03/02/2020,41070,Q,7,8,7,
03/02/2020,41071,7,Q,8,9,
03/02/2020,41072,10,A,8,10,
03/02/2020,41073,Q,Q,A,K,
04/02/2020,41074,K,A,J,7,
04/02/2020,41075,7,A,10,A,
04/02/2020,41076,8,10,8,10,
04/02/2020,41077,K,K,10,7,
04/02/2020,41078,10,Q,J,9,
04/02/2020,41079,10,8,10,A,
04/02/2020,41080,A,10,8,A,
05/02/2020,41081,8,9,A,Q,
05/02/2020,41082,Q,7,K,10,
05/02/2020,41083,Q,Q,A,J,
05/02/2020,41084,Q,9,A,10,
05/02/2020,41085,Q,Q,10,7,
05/02/2020,41086,10,A,K,8,
05/02/2020,41087,10,A,7,K,
06/02/2020,41088,8,10,J,9,
06/02/2020,41089,J,Q,7,J,
06/02/2020,41090,Q,K,10,Q,
06/02/2020,41091,A,K,9,J,
06/02/2020,41092,A,7,10,K,
06/02/2020,41093,A,Q,J,A,
06/02/2020,41094,A,7,Q,10,
07/02/2020,41095,Q,Q,Q,K,
07/02/2020,41096,A,9,J,10,
07/02/2020,41097,7,K,9,10,
08/02/2020,41098,J,10,K,A,
08/02/2020,41099,Q,K,10,Q,
09/02/2020,41100,K,J,8,8,
09/02/2020,41101,K,K,8,A,
09/02/2020,41102,7,8,A,8,
09/02/2020,41103,K,A,8,A,
09/02/2020,41104,A,Q,K,9,
09/02/2020,41105,9,10,K,Q,
09/02/2020,41106,A,A,A,7,
10/02/2020,41107,A,8,9,10,
10/02/2020,41108,A,K,8,K,
10/02/2020,41109,K,J,8,J,
10/02/2020,41110,10,A,7,10,
10/02/2020,41111,7,9,8,7,
10/02/2020,41112,7,A,A,J,
10/02/2020,41113,8,7,K,K,
11/02/2020,41114,9,A,J,10,
11/02/2020,41115,K,8,Q,9,
11/02/2020,41116,Q,A,9,8,
11/02/2020,41117,7,10,9,J,
11/02/2020,41118,10,K,K,10,
11/02/2020,41119,Q,A,7,A,
11/02/2020,41120,K,K,9,10,
12/02/2020,41121,7,K,8,K,
12/02/2020,41122,10,A,A,8,
12/02/2020,41123,A,9,A,A,
12/02/2020,41124,7,K,9,A,
12/02/2020,41125,8,Q,Q,K,
12/02/2020,41126,9,8,J,9,
12/02/2020,41127,8,J,9,Q,
13/02/2020,41128,7,J,9,J,
13/02/2020,41129,Q,J,10,9,
13/02/2020,41130,J,8,9,J,
13/02/2020,41131,J,Q,10,K,
13/02/2020,41132,K,Q,10,8,
13/02/2020,41133,10,Q,8,J,
13/02/2020,41134,7,9,A,8,
14/02/2020,41135,10,Q,J,7,
14/02/2020,41136,A,K,10,K,
14/02/2020,41137,Q,7,K,7,
15/02/2020,41138,K,Q,Q,K,
15/02/2020,41139,Q,9,J,10,
16/02/2020,41140,K,K,Q,J,
16/02/2020,41141,7,7,7,A,
16/02/2020,41142,K,8,9,10,
16/02/2020,41143,J,10,8,J,
16/02/2020,41144,10,10,10,A,
16/02/2020,41145,7,J,9,J,
16/02/2020,41146,J,8,8,Q,
17/02/2020,41147,K,8,A,7,
17/02/2020,41148,A,Q,7,10,
17/02/2020,41149,7,A,10,9,
17/02/2020,41150,A,J,10,8,
17/02/2020,41151,A,K,9,K,
17/02/2020,41152,Q,A,K,8,
17/02/2020,41153,7,Q,7,7,
18/02/2020,41154,9,10,Q,Q,
18/02/2020,41155,8,Q,A,9,
18/02/2020,41156,9,K,J,8,
18/02/2020,41157,A,K,K,8,
18/02/2020,41158,7,J,10,Q,
18/02/2020,41159,A,7,A,8,
18/02/2020,41160,8,Q,10,10,
19/02/2020,41161,9,9,8,9,
19/02/2020,41162,9,9,10,Q,
19/02/2020,41163,10,J,K,10,
19/02/2020,41164,7,9,9,J,
19/02/2020,41165,9,9,K,9,
19/02/2020,41166,9,8,8,9,
19/02/2020,41167,10,8,A,K,
20/02/2020,41168,10,K,K,8,
20/02/2020,41169,9,10,9,A,
20/02/2020,41170,9,10,A,A,
20/02/2020,41171,7,K,A,7,
20/02/2020,41172,K,A,10,7,
20/02/2020,41173,9,Q,8,Q,
20/02/2020,41174,8,A,J,A,
21/02/2020,41175,K,Q,Q,9,
21/02/2020,41176,8,Q,Q,7,
21/02/2020,41177,8,J,K,J,
22/02/2020,41178,7,10,9,A,
22/02/2020,41179,7,K,7,J,
23/02/2020,41180,K,7,Q,K,
23/02/2020,41181,Q,A,Q,8,
23/02/2020,41182,7,9,Q,7,
23/02/2020,41183,Q,8,10,8,
23/02/2020,41184,Q,K,Q,K,
23/02/2020,41185,A,K,J,A,
23/02/2020,41186,10,Q,9,K,
24/02/2020,41187,Q,A,K,9,
24/02/2020,41188,J,8,7,A,
24/02/2020,41189,A,8,Q,8,
24/02/2020,41190,J,J,10,10,
24/02/2020,41191,Q,Q,9,8,
24/02/2020,41192,9,10,7,9,
24/02/2020,41193,K,K,K,J,
25/02/2020,41194,7,J,J,Q,
25/02/2020,41195,9,J,A,J,
25/02/2020,41196,10,9,K,7,
25/02/2020,41197,Q,K,7,7,
25/02/2020,41198,7,7,8,8,
25/02/2020,41199,K,A,J,7,
25/02/2020,41200,10,Q,9,8,
26/02/2020,41201,J,Q,7,8,
26/02/2020,41202,9,9,J,8,
26/02/2020,41203,10,Q,10,8,
26/02/2020,41204,8,10,10,7,
26/02/2020,41205,7,A,7,9,
26/02/2020,41206,8,Q,A,J,
26/02/2020,41207,9,K,7,J,
27/02/2020,41208,8,8,7,J,
27/02/2020,41209,10,9,J,Q,
27/02/2020,41210,Q,A,8,J,
27/02/2020,41211,8,9,J,9,
27/02/2020,41212,K,10,J,Q,
27/02/2020,41213,10,9,A,Q,
27/02/2020,41214,10,8,J,Q,
28/02/2020,41215,7,Q,10,10,
28/02/2020,41216,10,7,Q,Q,
28/02/2020,41217,J,10,A,9,
29/02/2020,41218,9,Q,K,K,
29/02/2020,41219,7,Q,A,J,
01/03/2020,41220,K,K,8,9,
01/03/2020,41221,Q,K,J,7,
01/03/2020,41222,J,10,K,K,
01/03/2020,41223,8,J,Q,8,
01/03/2020,41224,8,J,9,10,
01/03/2020,41225,K,7,9,Q,
01/03/2020,41226,10,K,9,9,
02/03/2020,41227,A,K,8,Q,
02/03/2020,41228,10,10,9,Q,
02/03/2020,41229,Q,9,Q,10,
02/03/2020,41230,7,8,K,Q,
02/03/2020,41231,9,Q,9,7,
02/03/2020,41232,10,8,8,Q,
02/03/2020,41233,Q,10,7,J,
03/03/2020,41234,9,A,8,8,
03/03/2020,41235,J,A,Q,9,
03/03/2020,41236,A,K,7,8,
03/03/2020,41237,A,A,9,A,
03/03/2020,41238,10,A,7,K,
03/03/2020,41239,K,K,10,10,
03/03/2020,41240,8,A,K,10,
04/03/2020,41241,8,J,9,9,
04/03/2020,41242,10,7,7,J,
04/03/2020,41243,9,J,9,8,
04/03/2020,41244,J,K,Q,7,
04/03/2020,41245,7,Q,8,7,
04/03/2020,41246,Q,7,Q,9,
04/03/2020,41247,Q,8,10,10,
05/03/2020,41248,J,K,10,9,
05/03/2020,41249,7,K,7,A,
05/03/2020,41250,Q,A,10,8,
05/03/2020,41251,8,8,7,K,
05/03/2020,41252,8,A,8,K,
05/03/2020,41253,10,8,7,9,
05/03/2020,41254,A,K,J,A,
06/03/2020,41255,8,K,7,A,
06/03/2020,41256,9,8,8,8,
06/03/2020,41257,A,A,10,J,
07/03/2020,41258,8,J,J,10,
07/03/2020,41259,J,9,Q,8,
08/03/2020,41260,A,Q,A,K,
08/03/2020,41261,J,9,9,9,
08/03/2020,41262,10,8,A,K,
08/03/2020,41263,8,7,K,Q,
08/03/2020,41264,9,Q,J,Q,
08/03/2020,41265,8,J,8,7,
08/03/2020,41266,9,9,10,A,
09/03/2020,41267,10,K,7,K,
09/03/2020,41268,8,K,10,10,
09/03/2020,41269,K,9,7,9,
09/03/2020,41270,8,9,A,10,
09/03/2020,41271,J,9,Q,10,
09/03/2020,41272,7,9,Q,10,
09/03/2020,41273,Q,10,Q,10,
10/03/2020,41274,7,7,Q,8,
10/03/2020,41275,10,9,10,J,
10/03/2020,41276,A,8,J,A,
10/03/2020,41277,A,A,8,A,
10/03/2020,41278,7,A,9,J,
10/03/2020,41279,10,J,K,A,
10/03/2020,41280,Q,J,9,J,
11/03/2020,41281,Q,J,10,10,
11/03/2020,41282,A,10,7,J,
11/03/2020,41283,A,7,Q,J,
11/03/2020,41284,9,J,7,K,
11/03/2020,41285,10,J,K,J,
11/03/2020,41286,10,J,Q,7,
11/03/2020,41287,A,J,J,Q,
12/03/2020,41288,J,J,K,J,
12/03/2020,41289,9,K,A,Q,
12/03/2020,41290,10,7,K,9,
12/03/2020,41291,K,K,Q,9,
12/03/2020,41292,10,K,9,9,
12/03/2020,41293,Q,10,A,J,
12/03/2020,41294,7,Q,8,8,
13/03/2020,41295,J,A,J,J,
13/03/2020,41296,A,9,A,9,
13/03/2020,41297,K,A,7,A,
14/03/2020,41298,K,K,9,7,
14/03/2020,41299,7,8,K,J,
15/03/2020,41300,7,9,J,7,
15/03/2020,41301,K,7,7,8,
15/03/2020,41302,J,Q,J,9,
15/03/2020,41303,K,10,Q,A,
15/03/2020,41304,7,9,7,7,
15/03/2020,41305,Q,9,7,Q,
15/03/2020,41306,Q,J,K,10,
16/03/2020,41307,8,7,A,A,
16/03/2020,41308,7,9,K,7,
16/03/2020,41309,K,Q,9,Q,
16/03/2020,41310,Q,A,Q,7,
16/03/2020,41311,Q,10,K,K,
16/03/2020,41312,10,9,K,7,
16/03/2020,41313,8,A,J,Q,
17/03/2020,41314,10,10,K,J,
17/03/2020,41315,J,10,7,8,
17/03/2020,41316,8,9,7,7,
17/03/2020,41317,J,J,7,J,
17/03/2020,41318,7,K,10,Q,
17/03/2020,41319,J,A,10,A,
17/03/2020,41320,K,7,9,7,
22/04/2020,41321,9,K,9,7,
23/04/2020,41322,Q,8,10,10,
23/04/2020,41323,9,10,10,9,
23/04/2020,41324,7,K,9,J,
23/04/2020,41325,J,J,8,10,
23/04/2020,41326,10,8,10,7,
23/04/2020,41327,7,7,K,Q,
23/04/2020,41328,8,A,Q,A,
24/04/2020,41329,K,A,J,7,
24/04/2020,41330,Q,A,Q,A,
24/04/2020,41331,7,A,9,K,
25/04/2020,41332,A,A,J,J,
25/04/2020,41333,9,A,10,A,
26/04/2020,41334,7,9,K,7,
26/04/2020,41335,K,8,J,9,
26/04/2020,41336,A,A,J,7,
26/04/2020,41337,K,10,8,9,
26/04/2020,41338,9,K,8,9,
26/04/2020,41339,J,J,Q,K,
26/04/2020,41340,A,10,Q,7,
27/04/2020,41341,10,A,9,10,
27/04/2020,41342,9,9,K,8,
27/04/2020,41343,K,9,K,A,
27/04/2020,41344,J,7,7,A,
30/04/2020,41345,Q,7,10,A,
30/04/2020,41346,8,8,K,Q,
30/04/2020,41347,Q,A,8,A,
30/04/2020,41348,J,A,J,K,
30/04/2020,41349,10,Q,10,10,
30/04/2020,41350,7,8,K,K,
30/04/2020,41351,7,Q,10,A,
01/05/2020,41352,10,A,9,7,
01/05/2020,41353,7,A,A,10,
01/05/2020,41354,J,J,8,K,
02/05/2020,41355,Q,10,K,7,
02/05/2020,41356,7,A,10,Q,
03/05/2020,41357,9,J,J,A,
03/05/2020,41358,7,7,Q,J,
03/05/2020,41359,Q,7,8,8,
03/05/2020,41360,9,9,K,9,
03/05/2020,41361,A,9,J,9,
03/05/2020,41362,9,10,Q,7,
03/05/2020,41363,J,9,8,A,
04/05/2020,41364,10,10,8,Q,
04/05/2020,41365,A,Q,K,K,
04/05/2020,41366,7,J,8,10,
04/05/2020,41367,J,J,K,J,
04/05/2020,41368,9,8,8,8,
04/05/2020,41369,A,J,J,10,
04/05/2020,41370,7,10,9,Q,
05/05/2020,41371,7,K,J,8,
05/05/2020,41372,9,10,7,8,
05/05/2020,41373,Q,10,7,9,
05/05/2020,41374,A,9,7,Q,
05/05/2020,41375,8,A,9,9,
05/05/2020,41376,A,A,A,Q,
05/05/2020,41377,10,7,K,8,
06/05/2020,41378,7,9,10,A,
06/05/2020,41379,7,A,K,J,
06/05/2020,41380,8,9,K,9,
06/05/2020,41381,10,Q,10,J,
06/05/2020,41382,10,K,Q,J,
06/05/2020,41383,8,8,9,8,
06/05/2020,41384,Q,J,9,K,
07/05/2020,41385,A,9,A,9,
07/05/2020,41386,10,J,J,9,
07/05/2020,41387,K,J,9,Q,
07/05/2020,41388,J,J,Q,K,
07/05/2020,41389,7,8,J,10,
07/05/2020,41390,J,J,7,8,
07/05/2020,41391,9,J,K,9,
08/05/2020,41392,10,Q,7,8,
08/05/2020,41393,9,A,Q,9,
08/05/2020,41394,J,10,J,J,
09/05/2020,41395,K,J,A,A,
09/05/2020,41396,8,J,Q,9,
10/05/2020,41397,10,8,7,Q,
10/05/2020,41398,10,7,A,8,
10/05/2020,41399,9,A,7,A,
10/05/2020,41400,9,8,A,7,
10/05/2020,41401,Q,7,A,A,
10/05/2020,41402,A,10,J,K,
10/05/2020,41403,8,9,A,A,
11/05/2020,41404,9,8,8,A,
11/05/2020,41405,A,9,K,7,
11/05/2020,41406,8,Q,10,9,
11/05/2020,41407,J,9,J,A,
11/05/2020,41408,Q,7,8,9,
11/05/2020,41409,Q,8,K,9,
11/05/2020,41410,9,7,K,A,
12/05/2020,41411,9,J,Q,9,
12/05/2020,41412,9,A,9,Q,
12/05/2020,41413,8,Q,J,A,
12/05/2020,41414,K,J,7,Q,
12/05/2020,41415,J,9,K,Q,
12/05/2020,41416,Q,J,9,Q,
12/05/2020,41417,7,A,J,K,
13/05/2020,41418,A,7,9,8,
13/05/2020,41419,Q,9,J,J,
13/05/2020,41420,K,10,Q,9,
13/05/2020,41421,10,K,A,8,
13/05/2020,41422,Q,9,10,8,
13/05/2020,41423,J,9,8,8,
13/05/2020,41424,A,Q,8,8,
14/05/2020,41425,A,8,K,A,
14/05/2020,41426,Q,J,A,A,
14/05/2020,41427,9,Q,A,K,
14/05/2020,41428,K,7,A,J,
14/05/2020,41429,10,Q,K,Q,
14/05/2020,41430,Q,K,A,9,
14/05/2020,41431,A,7,J,K,
15/05/2020,41432,9,10,Q,J,
15/05/2020,41433,A,7,10,J,
15/05/2020,41434,K,9,10,J,
16/05/2020,41435,9,7,9,9,
16/05/2020,41436,9,J,7,8,
17/05/2020,41437,7,A,10,A,
17/05/2020,41438,A,9,9,Q,
17/05/2020,41439,9,7,A,K,
17/05/2020,41440,10,Q,J,J,
17/05/2020,41441,8,A,7,8,
17/05/2020,41442,8,8,10,K,
17/05/2020,41443,10,J,9,8,
18/05/2020,41444,10,7,A,9,
18/05/2020,41445,7,8,A,A,
18/05/2020,41446,A,K,J,8,
18/05/2020,41447,K,10,A,J,
18/05/2020,41448,A,K,9,7,
18/05/2020,41449,10,J,A,8,
18/05/2020,41450,8,A,9,9,
19/05/2020,41451,8,J,J,7,
19/05/2020,41452,8,8,10,7,
19/05/2020,41453,K,9,7,8,
19/05/2020,41454,10,Q,9,A,
19/05/2020,41455,9,9,9,A,
19/05/2020,41456,Q,10,8,10,
19/05/2020,41457,7,Q,8,A,
20/05/2020,41458,9,10,A,9,
20/05/2020,41459,7,9,8,7,
20/05/2020,41460,8,10,10,A,
20/05/2020,41461,A,8,J,8,
20/05/2020,41462,9,Q,9,J,
20/05/2020,41463,10,J,9,9,
20/05/2020,41464,10,A,9,9,
21/05/2020,41465,J,A,10,9,
21/05/2020,41466,K,10,J,10,
21/05/2020,41467,Q,Q,A,A,
21/05/2020,41468,8,9,J,7,
21/05/2020,41469,7,A,10,A,
21/05/2020,41470,K,Q,J,10,
21/05/2020,41471,Q,8,K,A,
22/05/2020,41472,10,A,K,Q,
22/05/2020,41473,7,J,9,K,
22/05/2020,41474,9,9,Q,A,
23/05/2020,41475,10,8,J,7,
23/05/2020,41476,9,Q,7,Q,
24/05/2020,41477,A,10,A,K,
24/05/2020,41478,Q,7,7,A,
24/05/2020,41479,7,7,J,10,
24/05/2020,41480,7,9,9,9,
24/05/2020,41481,7,8,10,A,
24/05/2020,41482,J,7,K,8,
24/05/2020,41483,10,8,8,9,
25/05/2020,41484,Q,8,K,7,
25/05/2020,41485,A,9,A,Q,
25/05/2020,41486,Q,Q,J,10,
25/05/2020,41487,Q,9,9,J,
25/05/2020,41488,K,A,7,J,
25/05/2020,41489,A,K,8,9,
25/05/2020,41490,10,A,9,K,
26/05/2020,41491,A,A,10,J,
26/05/2020,41492,9,7,9,7,
26/05/2020,41493,A,A,K,A,
26/05/2020,41494,K,9,10,10,
26/05/2020,41495,Q,7,9,A,
26/05/2020,41496,10,K,7,A,
26/05/2020,41497,K,Q,Q,10,
27/05/2020,41498,9,Q,J,A,
27/05/2020,41499,Q,10,J,K,
27/05/2020,41500,10,8,10,7,
27/05/2020,41501,J,A,8,J,
27/05/2020,41502,9,Q,A,10,
27/05/2020,41503,10,Q,7,K,
27/05/2020,41504,7,K,K,9,
28/05/2020,41505,8,K,A,A,
28/05/2020,41506,9,Q,8,A,
28/05/2020,41507,J,A,J,8,
30/05/2020,41508,K,10,8,8,
30/05/2020,41509,8,A,7,7,
31/05/2020,41510,9,J,J,A,
31/05/2020,41511,7,A,J,10,
31/05/2020,41512,Q,8,7,J,
31/05/2020,41513,8,J,8,9,
31/05/2020,41514,8,10,A,J,
31/05/2020,41515,9,7,7,9,
31/05/2020,41516,9,Q,A,Q,
01/06/2020,41517,10,10,9,A,
01/06/2020,41518,A,Q,K,10,
01/06/2020,41519,10,7,A,7,
01/06/2020,41520,J,A,Q,10,
01/06/2020,41521,7,9,7,7,
01/06/2020,41522,9,K,9,J,
01/06/2020,41523,7,9,7,10,
02/06/2020,41524,K,A,9,7,
02/06/2020,41525,8,K,7,K,
02/06/2020,41526,8,J,9,Q,
02/06/2020,41527,7,8,9,9,
02/06/2020,41528,9,K,9,Q,
02/06/2020,41529,K,J,Q,10,
02/06/2020,41530,Q,Q,J,8,
03/06/2020,41531,8,A,J,9,
03/06/2020,41532,7,K,J,7,
03/06/2020,41533,Q,A,K,10,
03/06/2020,41534,K,J,7,7,
03/06/2020,41535,9,J,A,A,
03/06/2020,41536,10,K,7,9,
03/06/2020,41537,9,K,K,8,
04/06/2020,41538,A,7,9,K,
04/06/2020,41539,7,A,K,8,
04/06/2020,41540,A,10,A,J,
04/06/2020,41541,J,8,Q,Q,
04/06/2020,41542,A,J,8,K,
04/06/2020,41543,J,9,A,K,
04/06/2020,41544,K,7,J,8,
05/06/2020,41545,7,7,K,A,
05/06/2020,41546,9,8,7,8,
05/06/2020,41547,Q,9,9,10,
06/06/2020,41548,7,K,8,K,
06/06/2020,41549,Q,8,A,9,
07/06/2020,41550,7,J,K,Q,
07/06/2020,41551,7,7,A,8,
07/06/2020,41552,7,K,Q,A,
07/06/2020,41553,8,Q,8,K,
07/06/2020,41554,10,9,7,10,
07/06/2020,41555,10,A,8,Q,
07/06/2020,41556,7,10,Q,10,
08/06/2020,41557,Q,Q,8,K,
08/06/2020,41558,7,9,A,9,
08/06/2020,41559,10,A,8,A,
08/06/2020,41560,8,K,A,10,
08/06/2020,41561,Q,K,K,J,
08/06/2020,41562,K,J,Q,7,
08/06/2020,41563,K,J,J,10,
09/06/2020,41564,Q,J,A,J,
09/06/2020,41565,Q,8,A,J,
09/06/2020,41566,Q,Q,9,K,
09/06/2020,41567,J,9,Q,7,
09/06/2020,41568,8,9,7,8,
09/06/2020,41569,7,K,J,10,
09/06/2020,41570,Q,8,7,K,
10/06/2020,41571,8,K,J,Q,
10/06/2020,41572,7,8,10,9,
10/06/2020,41573,Q,7,10,10,
10/06/2020,41574,8,A,8,K,
10/06/2020,41575,9,8,10,9,
10/06/2020,41576,8,Q,K,A,
10/06/2020,41577,8,K,J,10,
11/06/2020,41578,10,8,9,Q,
11/06/2020,41579,K,K,10,9,
11/06/2020,41580,8,8,9,8,
11/06/2020,41581,A,J,J,J,
11/06/2020,41582,K,7,9,9,
11/06/2020,41583,Q,10,9,J,
11/06/2020,41584,Q,8,7,A,
12/06/2020,41585,9,8,8,9,
12/06/2020,41586,10,7,7,Q,
12/06/2020,41587,J,7,10,K,
13/06/2020,41588,9,A,J,7,
13/06/2020,41589,J,8,J,8,
14/06/2020,41590,10,Q,9,10,
14/06/2020,41591,Q,J,7,8,
14/06/2020,41592,8,Q,J,9,
14/06/2020,41593,Q,A,10,10,
14/06/2020,41594,9,J,8,9,
14/06/2020,41595,A,J,A,Q,
14/06/2020,41596,8,7,A,9,
15/06/2020,41597,K,J,K,10,
15/06/2020,41598,10,Q,J,A,
15/06/2020,41599,Q,K,J,K,
15/06/2020,41600,Q,Q,9,7,
15/06/2020,41601,A,A,9,A,
15/06/2020,41602,A,9,Q,J,
15/06/2020,41603,J,8,K,10,
16/06/2020,41604,K,10,K,Q,
16/06/2020,41605,K,10,10,A,
16/06/2020,41606,A,10,10,J,
